pr,repo,number,path,additions,deletions
odoo/design-themes#1256,odoo/design-themes,1256,theme_nano/views/snippets/s_references.xml,3,0
odoo/design-themes#1256,odoo/design-themes,1256,theme_notes/__manifest__.py,0,6
odoo/design-themes#1256,odoo/design-themes,1256,theme_notes/views/new_page_template.xml,0,282
odoo/design-themes#1256,odoo/design-themes,1256,theme_odoo_experts/__manifest__.py,3,8
odoo/design-themes#1256,odoo/design-themes,1256,theme_odoo_experts/static/description/theme_odoo_experts.svg,2,2
odoo/design-themes#1256,odoo/design-themes,1256,theme_odoo_experts/views/images.xml,1,7
odoo/design-themes#1256,odoo/design-themes,1256,theme_odoo_experts/views/new_page_template.xml,0,222
odoo/design-themes#1256,odoo/design-themes,1256,theme_odoo_experts/views/snippets/s_image_title.xml,5,3
odoo/design-themes#1256,odoo/design-themes,1256,theme_odoo_experts/views/snippets/s_references.xml,3,1
odoo/design-themes#1256,odoo/design-themes,1256,theme_odoo_experts/views/snippets/s_references_grid.xml,1,1
odoo/design-themes#1256,odoo/design-themes,1256,theme_odoo_experts/views/snippets/s_references_lite.xml,15,0
odoo/design-themes#1256,odoo/design-themes,1256,theme_orchid/__manifest__.py,0,14
odoo/design-themes#1256,odoo/design-themes,1256,theme_orchid/views/new_page_template.xml,0,341
odoo/design-themes#1256,odoo/design-themes,1256,theme_paptic/__manifest__.py,0,6
odoo/design-themes#1256,odoo/design-themes,1256,theme_paptic/views/new_page_template.xml,0,201
odoo/design-themes#1256,odoo/design-themes,1256,theme_real_estate/__manifest__.py,0,6
odoo/design-themes#1256,odoo/design-themes,1256,theme_real_estate/views/new_page_template.xml,0,236
odoo/design-themes#1256,odoo/design-themes,1256,theme_real_estate/views/snippets/s_wavy_grid.xml,5,3
odoo/design-themes#1256,odoo/design-themes,1256,theme_treehouse/__manifest__.py,0,6
odoo/design-themes#1256,odoo/design-themes,1256,theme_treehouse/views/new_page_template.xml,0,194
odoo/design-themes#1256,odoo/design-themes,1256,theme_vehicle/__manifest__.py,0,9
odoo/design-themes#1256,odoo/design-themes,1256,theme_vehicle/views/customizations.xml,0,8
odoo/design-themes#1256,odoo/design-themes,1256,theme_vehicle/views/new_page_template.xml,0,246
odoo/design-themes#1256,odoo/design-themes,1256,theme_yes/__manifest__.py,0,6
odoo/design-themes#1256,odoo/design-themes,1256,theme_yes/views/new_page_template.xml,0,298
odoo/design-themes#1256,odoo/design-themes,1256,theme_zap/__manifest__.py,1,6
odoo/design-themes#1256,odoo/design-themes,1256,theme_zap/views/new_page_template.xml,0,146
odoo/design-themes#1256,odoo/design-themes,1256,theme_zap/views/snippets/s_references.xml,3,0
odoo/design-themes#1256,odoo/design-themes,1256,theme_zap/views/snippets/s_references_lite.xml,2,2
odoo/design-themes#1259,odoo/design-themes,1259,theme_nano/static/src/img/snippets/s_reference_01.png,0,0
odoo/design-themes#1259,odoo/design-themes,1259,theme_nano/static/src/img/snippets/s_reference_02.png,0,0
odoo/design-themes#1259,odoo/design-themes,1259,theme_nano/static/src/img/snippets/s_reference_03.png,0,0
odoo/design-themes#1259,odoo/design-themes,1259,theme_nano/static/src/img/snippets/s_reference_04.png,0,0
odoo/design-themes#1259,odoo/design-themes,1259,theme_nano/static/src/img/snippets/s_reference_05.png,0,0
odoo/design-themes#1259,odoo/design-themes,1259,theme_nano/static/src/img/snippets/s_reference_06.png,0,0
odoo/design-themes#1259,odoo/design-themes,1259,theme_nano/views/images_library.xml,0,31
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/ar.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/az.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/bg.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/bs.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/ca.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/cs.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/da.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/de.po,96,52
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/el.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/es.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/es_419.po,97,49
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/et.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/fa.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/fi.po,91,48
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/fr.po,89,47
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/he.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/hi.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/hr.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/hu.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/id.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/it.po,97,51
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/ja.po,97,50
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/kab.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/ko.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/ku.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/lt.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/lv.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/mn.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/my.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/nb.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/nl.po,96,51
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/pl.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/pt.po,89,47
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/pt_BR.po,97,50
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/ro.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/ru.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/sk.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/sl.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/sr@latin.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/sv.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/th.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/theme_anelusia.pot,91,47
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/tr.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/uk.po,88,45
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/uz.po,930,0
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/vi.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/zh_CN.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_anelusia/i18n/zh_TW.po,89,46
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/ar.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/az.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/bg.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/bs.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/ca.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/cs.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/da.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/de.po,8,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/el.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/es.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/es_419.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/et.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/fa.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/fi.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/fr.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/he.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/hi.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/hr.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/hu.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/id.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/it.po,9,60
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/ja.po,9,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/kab.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/ko.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/ku.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/lt.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/lv.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/mn.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/my.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/nb.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/nl.po,8,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/pl.po,20,63
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/pt.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/pt_BR.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/ro.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/ru.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/sk.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/sl.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/sr@latin.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/sv.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/th.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/theme_artists.pot,3,58
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/tr.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/uk.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/uz.po,824,0
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/vi.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/zh_CN.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_artists/i18n/zh_TW.po,1,56
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/ar.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/az.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/bg.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/bs.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/ca.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/cs.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/da.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/de.po,8,65
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/el.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/es.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/es_419.po,3,63
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/et.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/fa.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/fi.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/fr.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/he.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/hi.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/hr.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/hu.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/id.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/it.po,9,66
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/ja.po,9,66
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/kab.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/ko.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/ku.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/lt.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/lv.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/mn.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/my.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/nb.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/nl.po,9,66
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/pl.po,9,65
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/pt.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/pt_BR.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/ro.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/ru.po,3,63
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/sk.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/sl.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/sr@latin.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/sv.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/th.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/theme_avantgarde.pot,3,63
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/tr.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/uk.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/uz.po,699,0
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/vi.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/zh_CN.po,7,65
odoo/design-themes#1263,odoo/design-themes,1263,theme_avantgarde/i18n/zh_TW.po,1,61
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/ar.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/az.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/bg.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/bs.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/ca.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/cs.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/da.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/de.po,8,15
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/el.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/es.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/es_419.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/et.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/fa.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/fi.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/fr.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/he.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/hi.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/hr.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/hu.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/id.po,1,11
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/it.po,9,15
odoo/design-themes#1263,odoo/design-themes,1263,theme_aviato/i18n/ja.po,9,16
